Gender,Age,Height,Weight,NOC,Year,Season,Host_City,Events,Medal
Male,25,,,NOR,2024,Summer,Paris,Cycling Mountain Bike Men's Cross-country,
Male,24,,,NOR,2024,Summer,Paris,"Cycling Road Men's Road Race, Men's Individual Time Trial",
Female,26,,,NOR,2024,Summer,Paris,Cycling Road Women's Road Race,
Female,32,,,NOR,2024,Summer,Paris,Cycling Track Women's Omnium,
Female,23,,,NOR,2024,Summer,Paris,Diving Women's 3m Springboard,
Female,45,,,NOR,2024,Summer,Paris,Equestrian 'Dressage Individual',
Female,32,,,NOR,2024,Summer,Paris,Equestrian 'Jumping Individual',
Female,24,163,,NOR,2024,Summer,Paris,Golf Women's Individual Stroke Play,
Male,27,179,,NOR,2024,Summer,Paris,Golf Men's Individual Stroke Play,
Male,35,191,,NOR,2024,Summer,Paris,Handball 'Men',
Female,33,169,,NOR,2024,Summer,Paris,Handball 'Women',Gold 
Female,31,178,,NOR,2024,Summer,Paris,Handball 'Women',
Male,30,,,NOR,2024,Summer,Paris,Rowing Men's Double Sculls,
Female,28,,,NOR,2024,Summer,Paris,Rowing Women's Double Sculls,
Male,29,,,NOR,2024,Summer,Paris,Rowing Men's Quadruple Sculls,
Male,25,,,NOR,2024,Summer,Paris,Rowing Lightweight Men's Double Sculls,
Female,24,,,INA,2024,Summer,Paris,Judo 'Women -52 kg',
Male,27,190,,PAK,2024,Summer,Paris,Athletics Men's Javelin Throw,Gold 
Female,20,,,NOR,2024,Summer,Paris,Sailing Women's Windsurfing,
Female,30,,,NOR,2024,Summer,Paris,Sailing Women's Skiff,
Male,30,,,NOR,2024,Summer,Paris,Sailing Men's Dinghy,
Female,29,,,NOR,2024,Summer,Paris,Sailing Women's Dinghy,Bronze 
Male,23,,,NOR,2024,Summer,Paris,Swimming Men's 50m Freestyle,
Male,21,,,NOR,2024,Summer,Paris,Swimming Men's 800m Freestyle,
Male,28,,,NOR,2024,Summer,Paris,"Marathon Swimming, Swimming Men's 10km, Men's 1500m Freestyle, Men's 800m Freestyle",
Male,26,183,,NOR,2024,Summer,Paris,Tennis Men's Singles,
Female,28,,,NOR,2024,Summer,Paris,Triathlon Women's Individual,
Male,25,,,NOR,2024,Summer,Paris,Triathlon Men's Individual,
Female,26,,,NOR,2024,Summer,Paris,Weightlifting Women's 81kg,Gold 
Female,27,,,NOR,2024,Summer,Paris,Wrestling Women's Freestyle 62kg,Bronze 
Male,28,175,,KGZ,2024,Summer,Paris,Boxing Men's 57kg,Silver 
Female,25,163,,PAK,2024,Summer,Paris,Athletics Women's 100m,
Male,31,,,CZE,2024,Summer,Paris,Canoe Sprint Men's Kayak Single 1000m,Gold 
Male,31,,,CZE,2024,Summer,Paris,"Canoe Sprint Men's Canoe Single 1000m, Men's Canoe Double 500m",Gold 
Male,26,,,CZE,2024,Summer,Paris,Canoe Sprint Men's Canoe Double 500m,
Male,33,,,CZE,2024,Summer,Paris,Canoe Sprint Men's Kayak Double 500m,
Female,25,,,CZE,2024,Summer,Paris,Canoe Sprint Women's Kayak Single 500m,
Male,24,176,,KEN,2024,Summer,Paris,Athletics '4 x 400m Relay Mixed',
Female,23,,,CZE,2024,Summer,Paris,Sailing Women's Skiff,
Female,23,,,CZE,2024,Summer,Paris,Sailing Women's Windsurfing,
Male,39,,,AUT,2024,Summer,Paris,"Equestrian 'Dressage Individual', 'Dressage Team'",
Male,50,,,AUT,2024,Summer,Paris,"Equestrian 'Jumping Individual', 'Jumping Team'",
Male,37,,,AUT,2024,Summer,Paris,Equestrian 'Jumping Team',
Male,44,,,AUT,2024,Summer,Paris,Equestrian 'Eventing Individual',
Female,29,,,DEN,2024,Summer,Paris,"Cycling Road Women's Road Race, Women's Individual Time Trial",
Male,22,,,DEN,2024,Summer,Paris,"Cycling Track Men's Madison, Men's Omnium, Men's Team Pursuit",
Male,32,,,DEN,2024,Summer,Paris,"Cycling Track Men's Madison, Men's Team Pursuit",
Female,32,,,DEN,2024,Summer,Paris,"Cycling Track Women's Madison, Women's Omnium",
Male,26,178,,FRA,2024,Summer,Paris,Boxing Men's 51kg,Silver 
Male,30,178,,FRA,2024,Summer,Paris,Boxing Men's 63.5kg,Silver 
Male,24,184,,FRA,2024,Summer,Paris,Boxing Men's 71kg,
Female,29,160,,FRA,2024,Summer,Paris,Boxing Women's 50kg,
Female,31,165,,FRA,2024,Summer,Paris,Boxing Women's 57kg,
Female,32,168,,FRA,2024,Summer,Paris,Boxing Women's 60kg,
Female,27,183,,FRA,2024,Summer,Paris,Boxing Women's 75kg,
Male,28,181,,FRA,2024,Summer,Paris,Boxing Men's +92kg,Bronze 
Male,39,,,DEN,2024,Summer,Paris,"Cycling Road, Cycling Track Men's Road Race, Men's Madison, Men's Team Pursuit",Bronze 
Male,21,,,DEN,2024,Summer,Paris,Cycling Track Men's Team Pursuit,
Female,24,,,DEN,2024,Summer,Paris,Cycling Track Women's Madison,
Male,24,,,DEN,2024,Summer,Paris,"Cycling Road Men's Road Race, Men's Individual Time Trial",
Female,25,,,DEN,2024,Summer,Paris,Cycling Mountain Bike Women's Cross-country,
Female,24,,,DEN,2024,Summer,Paris,Cycling Road Women's Road Race,
Male,29,,,DEN,2024,Summer,Paris,Cycling Road Men's Road Race,
Male,27,,,DEN,2024,Summer,Paris,Cycling Mountain Bike Men's Cross-country,
Male,27,,,DEN,2024,Summer,Paris,"Cycling Track Men's Madison, Men's Omnium, Men's Team Pursuit",Bronze 
Male,26,,,DEN,2024,Summer,Paris,"Table Tennis Men's Singles, Men's Team",
Male,24,,,DEN,2024,Summer,Paris,Table Tennis Men's Team,
Male,20,,,POL,2024,Summer,Paris,"Swimming Men's 100m Backstroke, Men's 200m Backstroke, Men's 4 x 100m Medley Relay",
Male,24,,,POL,2024,Summer,Paris,"Swimming Men's 100m Breaststroke, Men's 200m Breaststroke, Men's 4 x 100m Medley Relay",
Female,21,,,POL,2024,Summer,Paris,"Swimming Women's 4 x 100m Freestyle Relay, 'Relay Only Athlete'",
Male,22,,,POL,2024,Summer,Paris,"Swimming Men's 4 x 100m Freestyle Relay, 'Relay Only Athlete'",
Male,23,,,POL,2024,Summer,Paris,Diving Men's 10m Platform,
Male,22,,,POL,2024,Summer,Paris,"Swimming 'Relay Only Athlete', 'Mixed 4 x 100m Medley Relay'",
Male,23,182,,DEN,2024,Summer,Paris,Boxing Men's 71kg,
Male,19,,,POL,2024,Summer,Paris,Marathon Swimming Men's 10km,
Female,19,,,POL,2024,Summer,Paris,Swimming Women's 200m Backstroke,
Female,21,,,POL,2024,Summer,Paris,"Swimming Women's 100m Backstroke, Women's 200m Backstroke, Women's 4 x 100m Medley Relay",
Male,24,,,POL,2024,Summer,Paris,"Swimming Men's 100m Butterfly, Men's 100m Freestyle, Men's 4 x 100m Medley Relay",
Female,32,,,POL,2024,Summer,Paris,"Swimming Women's 4 x 100m Freestyle Relay, Women's 50m Freestyle",
Male,17,,,DEN,2024,Summer,Paris,Skateboarding Men's Park,
Male,28,,,POL,2024,Summer,Paris,Swimming Men's 50m Freestyle,
Female,26,,,POL,2024,Summer,Paris,"Swimming Women's 4 x 100m Medley Relay, 'Relay Only Athlete'",
Male,25,,,POL,2024,Summer,Paris,"Swimming Men's 4 x 100m Freestyle Relay, Men's 4 x 100m Medley Relay, 'Relay Only Athlete'",
Male,20,,,POL,2024,Summer,Paris,"Swimming Men's 1500m Freestyle, Men's 200m Butterfly",
Male,20,,,POL,2024,Summer,Paris,Swimming Men's 200m Butterfly,
Female,23,,,POL,2024,Summer,Paris,"Swimming Women's 100m Freestyle, Women's 4 x 100m Freestyle Relay, Women's 4 x 100m Medley Relay, Women's 50m Freestyle, 'Mixed 4 x 100m Medley Relay'",
Female,27,,,POL,2024,Summer,Paris,"Swimming Women's 100m Breaststroke, Women's 4 x 100m Medley Relay, 'Mixed 4 x 100m Medley Relay'",
Male,23,,,DEN,2024,Summer,Paris,Wrestling Men's Greco-Roman 87kg,Bronze 
Female,23,187,,ESP,2024,Summer,Paris,Beach Volleyball 'Women',
Male,37,193,,ESP,2024,Summer,Paris,Beach Volleyball 'Men',
Male,33,182,86,FRA,2024,Summer,Paris,Rugby Sevens 'Men',Gold 
Female,39,158,,RWA,2024,Summer,Paris,Athletics Women's Marathon,
Male,30,,,AIN,2024,Summer,Paris,Wrestling Men's Freestyle 74kg,
Male,27,,,ESP,2024,Summer,Paris,Rowing Men's Double Sculls,
Female,24,,,ESP,2024,Summer,Paris,Rowing Women's Pair,
Male,33,,,ESP,2024,Summer,Paris,Rowing Men's Pair,
Male,25,,,ESP,2024,Summer,Paris,Rowing Lightweight Men's Double Sculls,
Female,33,,,ESP,2024,Summer,Paris,Rowing Women's Single Sculls,
Female,35,177,,FRA,2024,Summer,Paris,Handball 'Women',Silver 
Female,24,,,CRO,2024,Summer,Paris,Sailing Women's Windsurfing,
Female,27,,,CRO,2024,Summer,Paris,Canoe Sprint Women's Kayak Single 500m,
Male,37,,,PAK,2024,Summer,Paris,Shooting '25m Rapid Fire Pistol Men',
Male,28,,,UZB,2024,Summer,Paris,"Artistic Gymnastics 'Men', Men's Parallel Bars",
Male,28,,,UZB,2024,Summer,Paris,"Artistic Gymnastics 'Men', Men's All-Around, Men's Floor Exercise, Men's Horizontal Bar, Men's Parallel Bars, Men's Pommel Horse, Men's Rings, Men's Vault",
Male,25,190,,SWE,2024,Summer,Paris,Golf Men's Individual Stroke Play,
Female,25,171,,SWE,2024,Summer,Paris,Golf Women's Individual Stroke Play,
Male,36,,,FRA,2024,Summer,Paris,Breaking 'B-Boys',Silver 
Male,36,,,FRA,2024,Summer,Paris,Breaking 'B-Boys',
Female,17,,,FRA,2024,Summer,Paris,Breaking 'B-Girls',
Female,15,,,FRA,2024,Summer,Paris,Skateboarding Women's Park,
Male,26,,,FRA,2024,Summer,Paris,Skateboarding Men's Park,
Female,14,,,FRA,2024,Summer,Paris,Skateboarding Women's Street,
Male,28,,,FRA,2024,Summer,Paris,Skateboarding Men's Street,
Male,24,185,98,KEN,2024,Summer,Paris,Rugby Sevens 'Men',
Female,24,,,KEN,2024,Summer,Paris,Swimming Women's 50m Freestyle,
Male,24,,,KEN,2024,Summer,Paris,Swimming Men's 400m Freestyle,
Male,33,,,FRA,2024,Summer,Paris,"Canoe Sprint Men's Canoe Single 1000m, Men's Canoe Double 500m",
Male,42,,,FRA,2024,Summer,Paris,Canoe Sprint Men's Kayak Single 1000m,
Male,20,,,FRA,2024,Summer,Paris,"Canoe Slalom Men's Kayak Single, Men's Kayak Cross",Silver 
